gpid,maxang,maxh,maxc,ang,minl,len,lenmcd,lendif,postrix,startdate,starth,startl,starto,startc,startv,lastdate,lastl,lastc,len1,len2,len3,maxh1,maxh2,maxh3,minl1,minl2,minl3,prlenmcd1,prlenmcd2,prlenmcd3,prang1,prang2,maxang1,maxang2,prlendif1,prlendif2,postrix1,postrix2,startl1,sn,refid,rat,prrat1,prrat2,fuminl1,fulen1,fumaxh2,fulen2,fuminl2
0,0.4258140552906371,15.64,15.15,0.14153160523563033,8.73,-38,-8,-6,-38,2014-01-05,9.76,9.55,9.69,9.69,3098194.0,2014-01-05,9.55,9.69,,,,,,,,,,,,,,,,,,,,,,300174,0,56.346749226006196,,,10.46,-16.0,47.25,12.0,12.48
46,0.8015751519516447,15.47,14.15,0.2657168643199136,10.46,-16,-10,-4,-16,2014-11-23,14.8,13.8,13.4,13.65,30089995.0,2014-11-23,13.8,13.65,-38.0,,,15.64,,,8.73,,,-8.0,,,0.14153160523563033,,0.4258140552906371,,-6.0,,-38.0,,9.55,300174,46,3.663003663003672,56.346749226006196,,16.07,12.0,23.64,-16.0,15.46
62,3.1317558435221935,47.25,39.35,1.048776918266111,16.07,12,8,12,12,2015-04-19,22.55,19.85,17.03,17.03,42893366.0,2015-04-19,19.85,17.03,-16.0,-38.0,,15.47,15.64,,10.46,8.73,,-10.0,-8.0,,0.2657168643199136,0.14153160523563033,0.8015751519516447,0.4258140552906371,-4.0,-6.0,-16.0,-38.0,13.8,300174,62,131.0628302994715,3.663003663003672,56.346749226006196,12.48,-16.0,33.47,12.0,16.2
74,2.3195113489921293,23.64,21.95,0.7367497761480469,12.48,-16,-8,-6,-16,2015-07-26,21.43,21.43,17.69,17.69,262708.0,2015-07-26,21.43,17.69,12.0,-16.0,-38.0,47.25,15.47,15.64,16.07,10.46,8.73,8.0,-10.0,-8.0,1.048776918266111,0.2657168643199136,3.1317558435221935,0.8015751519516447,12.0,-4.0,12.0,-16.0,19.85,300174,74,24.08140192198982,131.0628302994715,3.663003663003672,15.46,12.0,24.94,-11.0,18.6
90,1.1878850120659532,33.47,31.35,0.3754238003468603,15.46,12,6,12,12,2015-11-15,26.9,24.12,22.05,22.96,30079387.0,2015-11-15,24.12,22.96,-16.0,12.0,-16.0,23.64,47.25,15.47,12.48,16.07,10.46,-8.0,8.0,-10.0,0.7367497761480469,1.048776918266111,2.3195113489921293,3.1317558435221935,-6.0,12.0,-16.0,12.0,21.43,300174,90,36.541811846689896,24.08140192198982,131.0628302994715,16.2,-11.0,68.4,33.0,54.52
102,0.9315439679163416,24.94,22.19,0.3002891919536793,16.2,-11,-5,-11,-11,2016-02-07,18.55,17.95,16.46,16.64,15952845.0,2016-02-07,17.95,16.64,12.0,-16.0,12.0,33.47,23.64,47.25,15.46,12.48,16.07,6.0,-8.0,8.0,0.3754238003468603,0.7367497761480469,1.1878850120659532,2.3195113489921293,12.0,-6.0,12.0,-16.0,24.12,300174,102,33.353365384615394,36.541811846689896,24.08140192198982,18.6,33.0,67.96,-15.0,
113,1.0587891429864635,68.4,59.71,0.31454062025951357,18.6,33,33,23,33,2016-05-01,21.27,20.28,20.04,20.42,9185782.0,2016-05-01,20.28,20.42,-11.0,12.0,-16.0,24.94,33.47,23.64,16.2,15.46,12.48,-5.0,6.0,-8.0,0.3002891919536793,0.3754238003468603,0.9315439679163416,1.1878850120659532,-11.0,12.0,-11.0,12.0,17.95,300174,113,192.409402546523,33.353365384615394,36.541811846689896,54.52,-15.0,,,
146,0.628678906900924,67.96,63.99,0.17272731153725235,54.52,-15,-13,15,-15,2016-12-25,61.55,54.52,59.85,54.05,9424478.0,2016-12-25,54.52,54.05,33.0,-11.0,12.0,68.4,24.94,33.47,18.6,16.2,15.46,33.0,-5.0,6.0,0.31454062025951357,0.3002891919536793,1.0587891429864635,0.9315439679163416,23.0,-11.0,33.0,-11.0,20.28,300174,146,18.39037927844589,192.409402546523,33.353365384615394,,,,,
0,0.2091953995273661,5.75,5.28,0.07069048868132165,2.91,-39,-9,-3,-39,2014-01-05,3.18,3.03,3.04,3.06,5936928.0,2014-01-05,3.03,3.06,,,,,,,,,,,,,,,,,,,,,,300136,0,72.54901960784315,,,4.55,-8.0,25.21,20.0,11.66
45,0.21379951871561964,6.64,6.3,0.07580804191066219,4.55,-8,2,8,-8,2014-11-16,5.23,4.55,5.19,4.76,28220647.0,2014-11-16,4.55,4.76,-39.0,,,5.75,,,2.91,,,-9.0,,,0.07069048868132165,,0.2091953995273661,,-3.0,,-39.0,,3.03,300136,45,32.35294117647059,72.54901960784315,,6.18,20.0,21.34,-18.0,17.48
53,1.7689197965525962,25.21,21.34,0.5247427577874367,6.18,20,18,20,20,2015-02-22,6.76,6.5,6.52,6.52,13117209.0,2015-02-22,6.5,6.52,-8.0,-39.0,,6.64,5.75,,4.55,2.91,,2.0,-9.0,,0.07580804191066219,0.07069048868132165,0.21379951871561964,0.2091953995273661,8.0,-3.0,-8.0,-39.0,4.55,300136,53,227.3006134969325,32.35294117647059,72.54901960784315,11.66,-18.0,19.97,3.0,14.6
73,1.4352385274029302,21.34,18.92,0.4604206523011736,11.66,-18,-6,18,-18,2015-07-19,15.09,14.09,12.81,12.81,59437138.0,2015-07-19,14.09,12.81,20.0,-8.0,-39.0,25.21,6.64,5.75,6.18,4.55,2.91,18.0,2.0,-9.0,0.5247427577874367,0.07580804191066219,1.7689197965525962,0.21379951871561964,20.0,8.0,20.0,-8.0,6.5,300136,73,47.69711163153787,227.3006134969325,32.35294117647059,17.48,3.0,20.57,-16.0,17.01
91,0.03271385432779894,19.97,17.94,0.016126829386847938,17.48,3,1,3,3,2015-11-22,19.97,18.54,18.71,17.94,49418239.0,2015-11-22,18.54,17.94,-18.0,20.0,-8.0,21.34,25.21,6.64,11.66,6.18,4.55,-6.0,18.0,2.0,0.4604206523011736,0.5247427577874367,1.4352385274029302,1.7689197965525962,18.0,20.0,-18.0,20.0,14.09,300136,91,0.0,47.69711163153787,227.3006134969325,14.6,-16.0,21.67,10.0,18.5
94,0.5681058688265616,20.57,18.94,0.1967054870041901,14.6,-16,-10,10,-16,2015-12-13,18.93,17.92,17.59,17.79,28914710.0,2015-12-13,17.92,17.79,3.0,-18.0,20.0,19.97,21.34,25.21,17.48,11.66,6.18,1.0,-6.0,18.0,0.016126829386847938,0.4604206523011736,0.03271385432779894,1.4352385274029302,3.0,18.0,3.0,-18.0,18.54,300136,94,6.464305789769553,0.0,47.69711163153787,17.01,10.0,21.68,-3.0,18.53
110,0.2443517214301545,21.67,19.34,0.08918096361396446,17.01,10,4,10,10,2016-04-10,18.69,17.68,18.4,17.99,21870497.0,2016-04-10,17.68,17.99,-16.0,3.0,-18.0,20.57,19.97,21.34,14.6,17.48,11.66,-10.0,1.0,-6.0,0.1967054870041901,0.016126829386847938,0.5681058688265616,0.03271385432779894,10.0,3.0,-16.0,3.0,17.92,300136,110,7.504168982768222,6.464305789769553,0.0,18.5,-3.0,21.0,5.0,18.8
120,0.032396896671095465,21.68,20.53,0.01156494908162645,18.5,-3,-1,3,-3,2016-06-19,20.48,19.4,18.8,18.9,78043043.0,2016-06-19,19.4,18.9,10.0,-16.0,3.0,21.67,20.57,19.97,17.01,14.6,17.48,4.0,-10.0,1.0,0.08918096361396446,0.1967054870041901,0.2443517214301545,0.5681058688265616,10.0,10.0,10.0,-16.0,17.68,300136,120,8.624338624338645,7.504168982768222,6.464305789769553,18.53,5.0,23.85,-5.0,22.73
123,0.06456088057472664,21.0,20.07,0.02133504769257418,18.53,5,1,5,5,2016-07-10,21.0,19.8,20.21,19.98,69125101.0,2016-07-10,19.8,19.98,-3.0,10.0,-16.0,21.68,21.67,20.57,18.5,17.01,14.6,-1.0,4.0,-10.0,0.01156494908162645,0.08918096361396446,0.032396896671095465,0.2443517214301545,3.0,10.0,-3.0,10.0,19.4,300136,123,0.45045045045044585,8.624338624338645,7.504168982768222,18.8,-5.0,29.43,15.0,24.92
128,0.0631009753125159,23.85,21.62,0.021708425900929553,18.8,-5,-1,5,-5,2016-08-14,20.07,18.8,18.75,19.02,37945921.0,2016-08-14,18.8,19.02,5.0,-3.0,10.0,21.0,21.68,21.67,18.53,18.5,17.01,1.0,-1.0,4.0,0.02133504769257418,0.01156494908162645,0.06456088057472664,0.032396896671095465,5.0,3.0,5.0,-3.0,19.8,300136,128,13.669821240799163,0.45045045045044585,8.624338624338645,22.73,15.0,33.38,-10.0,31.05
133,0.4550281504861068,29.43,27.83,0.14441128934623468,22.73,15,11,15,15,2016-09-18,23.55,22.73,21.15,21.77,61734989.0,2016-09-18,22.73,21.77,-5.0,5.0,-3.0,23.85,21.0,21.68,18.8,18.53,18.5,-1.0,1.0,-1.0,0.021708425900929553,0.02133504769257418,0.0631009753125159,0.06456088057472664,5.0,5.0,-5.0,5.0,18.8,300136,133,27.83647220946255,13.669821240799163,0.45045045045044585,24.92,-10.0,35.27,3.0,
148,0.2967223099614069,33.38,31.9,0.09541144752072973,24.92,-10,-4,10,-10,2017-01-08,28.5,24.92,28.48,25.1,82461256.0,2017-01-08,24.92,25.1,15.0,-5.0,5.0,29.43,23.85,21.0,22.73,18.8,18.53,11.0,-1.0,1.0,0.14441128934623468,0.021708425900929553,0.4550281504861068,0.0631009753125159,15.0,5.0,15.0,-5.0,22.73,300136,148,27.091633466135455,27.83647220946255,13.669821240799163,31.05,3.0,,,
158,0.1811002276948328,35.27,32.9,0.08897807454814691,31.05,3,3,3,3,2017-03-19,33.22,31.05,31.97,31.15,60869658.0,2017-03-19,31.05,31.15,-10.0,15.0,-5.0,33.38,29.43,23.85,24.92,22.73,18.8,-4.0,11.0,-1.0,0.09541144752072973,0.14441128934623468,0.2967223099614069,0.4550281504861068,10.0,15.0,-10.0,15.0,24.92,300136,158,5.617977528089879,27.091633466135455,27.83647220946255,,,,,
0,0.26363390962884403,82.78,72.36,0.10718540857206214,23.25,-47,-25,-31,-47,2015-07-05,23.25,23.25,17.55,21.11,26200.0,2015-07-05,23.25,21.11,,,,,,,,,,,,,,,,,,,,,,300487,0,242.77593557555664,,,49.2,14.0,60.94,-7.0,54.03
47,0.6280861501838019,63.73,58.93,0.21632731876678302,49.2,14,4,10,14,2016-06-05,53.75,51.77,48.86,48.03,15505135.0,2016-06-05,51.77,48.03,-47.0,,,82.78,,,23.25,,,-25.0,,,0.10718540857206214,,0.26363390962884403,,-31.0,,-47.0,,23.25,300487,47,22.694149489902138,242.77593557555664,,48.19,-7.0,70.19,8.0,45.8
61,0.19947845786650004,60.94,59.08,0.061570952569135945,48.19,-7,-3,7,-7,2016-09-11,52.57,50.55,50.44,50.6,6663000.0,2016-09-11,50.55,50.6,14.0,-47.0,,63.73,82.78,,49.2,23.25,,4.0,-25.0,,0.21632731876678302,0.10718540857206214,0.6280861501838019,0.26363390962884403,10.0,-31.0,14.0,-47.0,51.77,300487,61,16.758893280632403,22.694149489902138,242.77593557555664,54.03,8.0,70.5,-12.0,61.01
68,0.3368519431912829,70.19,65.55,0.10177681528280592,54.03,8,4,8,8,2016-11-06,63.98,61.0,58.5,60.9,16296646.0,2016-11-06,61.0,60.9,-7.0,14.0,-47.0,60.94,63.73,82.78,48.19,49.2,23.25,-3.0,4.0,-25.0,0.061570952569135945,0.21632731876678302,0.19947845786650004,0.6280861501838019,7.0,10.0,-7.0,14.0,50.55,300487,68,7.635467980295574,16.758893280632403,22.694149489902138,45.8,-12.0,69.0,2.0,
76,0.5278513374599711,70.5,65.16,0.18972755817243722,45.8,-12,-6,-2,-12,2017-01-01,56.81,55.63,54.16,54.66,6297392.0,2017-01-01,55.63,54.66,8.0,-7.0,14.0,70.19,60.94,63.73,54.03,48.19,49.2,4.0,-3.0,4.0,0.10177681528280592,0.061570952569135945,0.3368519431912829,0.19947845786650004,8.0,7.0,8.0,-7.0,61.0,300487,76,19.209659714599336,7.635467980295574,16.758893280632403,61.01,2.0,,,
88,0.3034153657433648,69.0,63.61,0.10946225757315943,61.01,2,2,2,2,2017-03-26,69.0,63.2,68.81,63.61,20985482.0,2017-03-26,63.2,63.61,-12.0,8.0,-7.0,70.5,70.19,60.94,45.8,54.03,48.19,-6.0,4.0,-3.0,0.18972755817243722,0.10177681528280592,0.5278513374599711,0.3368519431912829,-2.0,8.0,-12.0,8.0,55.63,300487,88,0.0,19.209659714599336,7.635467980295574,,,,,
0,0.8472622279380577,30.65,27.07,0.32599077245582225,9.58,-37,-11,-1,-37,2014-01-19,10.42,9.58,10.15,9.73,7825991.0,2014-01-19,9.58,9.73,,,,,,,,,,,,,,,,,,,,,,300254,0,178.21171634121274,,,16.89,-12.0,54.53,16.0,13.93
47,0.9487834318753752,26.53,25.1,0.2967927571623675,16.89,-12,-6,12,-12,2015-01-04,18.3,16.89,18.3,16.97,6796936.0,2015-01-04,16.89,16.97,-37.0,,,30.65,,,9.58,,,-11.0,,,0.32599077245582225,,0.8472622279380577,,-1.0,,-37.0,,9.58,300254,47,47.90807307012377,178.21171634121274,,18.42,16.0,30.63,-15.0,18.29
59,1.1826339659833023,54.53,44.68,0.3715135193828556,18.42,16,12,16,16,2015-03-29,26.88,24.13,26.69,24.25,32288941.0,2015-03-29,24.13,24.25,-12.0,-37.0,,26.53,30.65,,16.89,9.58,,-6.0,-11.0,,0.2967927571623675,0.32599077245582225,0.9487834318753752,0.8472622279380577,12.0,-1.0,-12.0,-37.0,16.89,300254,59,84.24742268041237,47.90807307012377,178.21171634121274,13.93,-15.0,33.21,12.0,16.33
75,1.4335795995129912,30.63,25.5,0.38263546060401094,13.93,-15,-9,-11,-15,2015-07-19,24.96,21.63,21.23,21.02,30689292.0,2015-07-19,21.63,21.02,16.0,-12.0,-37.0,54.53,26.53,30.65,18.42,16.89,9.58,12.0,-6.0,-11.0,0.3715135193828556,0.2967927571623675,1.1826339659833023,0.9487834318753752,16.0,12.0,16.0,-12.0,24.13,300254,75,21.313035204567086,84.24742268041237,47.90807307012377,18.29,12.0,21.36,-14.0,16.79
90,0.908178656726679,33.21,28.63,0.2870395051899447,18.29,12,8,10,12,2015-11-01,33.21,30.21,32.03,28.63,94938728.0,2015-11-01,30.21,28.63,-15.0,16.0,-12.0,30.63,54.53,26.53,13.93,18.42,16.89,-9.0,12.0,-6.0,0.38263546060401094,0.3715135193828556,1.4335795995129912,1.1826339659833023,-11.0,16.0,-15.0,16.0,21.63,300254,90,0.0,21.313035204567086,84.24742268041237,16.33,-14.0,22.99,27.0,17.25
102,0.7586777102506577,21.36,19.75,0.24953592530596178,16.33,-14,-6,-14,-14,2016-01-24,20.32,18.01,18.21,18.58,21431868.0,2016-01-24,18.01,18.58,12.0,-15.0,16.0,33.21,30.63,54.53,18.29,13.93,18.42,8.0,-9.0,12.0,0.2870395051899447,0.38263546060401094,0.908178656726679,1.4335795995129912,10.0,-11.0,12.0,-15.0,30.21,300254,102,6.297093649085039,0.0,21.313035204567086,16.79,27.0,20.45,-16.0,
116,0.47265700661898746,22.99,21.58,0.13493208893480674,16.79,27,23,9,27,2016-05-08,20.43,18.73,19.56,18.73,23285473.0,2016-05-08,18.73,18.73,-14.0,12.0,-15.0,21.36,33.21,30.63,16.33,18.29,13.93,-6.0,8.0,-9.0,0.24953592530596178,0.2870395051899447,0.7586777102506577,0.908178656726679,-14.0,10.0,-14.0,12.0,18.01,300254,116,15.21623064602242,6.297093649085039,0.0,17.25,-16.0,,,
143,0.28328934226532776,20.45,19.58,0.09766457973752478,17.25,-16,-8,-14,-16,2016-12-18,20.45,19.05,20.41,18.86,11308074.0,2016-12-18,19.05,18.86,27.0,-14.0,12.0,22.99,21.36,33.21,16.79,16.33,18.29,23.0,-6.0,8.0,0.13493208893480674,0.24953592530596178,0.47265700661898746,0.7586777102506577,9.0,-14.0,27.0,-14.0,18.73,300254,143,3.8176033934252285,15.21623064602242,6.297093649085039,,,,,
0,0.09321627488940232,10.63,9.51,0.03249744139767798,4.22,-45,-17,-3,-45,2014-01-05,4.6,4.43,4.52,4.54,3646076.0,2014-01-05,4.43,4.54,,,,,,,,,,,,,,,,,,,,,,300150,0,109.47136563876651,,,9.53,4.0,9.99,-14.0,10.56
45,0.07357794346864766,11.74,10.52,0.028127939505963265,9.53,4,4,4,4,2014-11-16,10.95,9.69,10.03,9.88,29853650.0,2014-11-16,9.69,9.88,-45.0,,,10.63,,,4.22,,,-17.0,,,0.03249744139767798,,0.09321627488940232,,-3.0,,-45.0,,4.43,300150,45,6.477732793522262,109.47136563876651,,7.79,-14.0,20.9,15.0,9.7
49,0.7480035234084148,9.99,9.45,0.2590191282417743,7.79,-14,-6,8,-14,2014-12-14,9.78,8.48,9.78,8.2,54175911.0,2014-12-14,8.48,8.2,4.0,-45.0,,11.74,10.63,,9.53,4.22,,4.0,-17.0,,0.028127939505963265,0.03249744139767798,0.07357794346864766,0.09321627488940232,4.0,-3.0,4.0,-45.0,9.69,300150,49,15.243902439024382,6.477732793522262,109.47136563876651,10.56,15.0,17.41,-23.0,9.52
63,1.097625061717654,20.9,18.88,0.3309840321046549,10.56,15,13,15,15,2015-03-22,10.96,10.56,10.08,10.05,77878101.0,2015-03-22,10.56,10.05,-14.0,4.0,-45.0,9.99,11.74,10.63,7.79,9.53,4.22,-6.0,4.0,-17.0,0.2590191282417743,0.028127939505963265,0.7480035234084148,0.07357794346864766,8.0,4.0,-14.0,4.0,8.48,300150,63,87.8606965174129,15.243902439024382,6.477732793522262,9.7,-23.0,11.79,4.0,9.82
78,1.0306287151792155,17.41,15.3,0.3124818528787295,9.7,-23,-15,-5,-23,2015-07-05,13.9,11.02,13.58,11.85,95741562.0,2015-07-05,11.02,11.85,15.0,-14.0,4.0,20.9,9.99,11.74,10.56,7.79,9.53,13.0,-6.0,4.0,0.3309840321046549,0.2590191282417743,1.097625061717654,0.7480035234084148,15.0,8.0,15.0,-14.0,10.56,300150,78,29.11392405063291,87.8606965174129,15.243902439024382,9.52,4.0,11.15,-6.0,9.26
101,0.0728495781123718,11.79,11.17,0.024870230485037257,9.52,4,0,-4,4,2016-05-01,11.67,11.28,10.97,11.17,18176580.0,2016-05-01,11.28,11.17,-23.0,15.0,-14.0,17.41,20.9,9.99,9.7,10.56,7.79,-15.0,13.0,-6.0,0.3124818528787295,0.3309840321046549,1.0306287151792155,1.097625061717654,-5.0,15.0,-23.0,15.0,11.02,300150,101,0.0,29.11392405063291,87.8606965174129,9.82,-6.0,11.7,20.0,
105,0.06921167214999024,11.15,10.53,0.019833278014945527,9.82,-6,0,-6,-6,2016-05-29,10.14,9.95,9.83,9.82,17639875.0,2016-05-29,9.95,9.82,4.0,-23.0,15.0,11.79,17.41,20.9,9.52,9.7,10.56,0.0,-15.0,13.0,0.024870230485037257,0.3124818528787295,0.0728495781123718,1.0306287151792155,-4.0,-5.0,4.0,-23.0,11.28,300150,105,7.230142566191433,0.0,29.11392405063291,9.26,20.0,,,
111,0.2093597920969691,11.7,10.94,0.0698842543559962,9.26,20,12,-20,20,2016-07-10,11.24,10.8,10.71,10.86,29625833.0,2016-07-10,10.8,10.86,-6.0,4.0,-23.0,11.15,11.79,17.41,9.82,9.52,9.7,0.0,0.0,-15.0,0.019833278014945527,0.024870230485037257,0.06921167214999024,0.0728495781123718,-6.0,-4.0,-6.0,4.0,9.95,300150,111,0.7366482504604033,7.230142566191433,0.0,,,,,
0,0.372274972047811,62.89,52.66,0.11228071195244481,17.03,-27,-21,-25,-27,2015-07-05,17.03,17.03,11.69,12.76,68300.0,2015-07-05,17.03,12.76,,,,,,,,,,,,,,,,,,,,,,300486,0,312.69592476489026,,,21.93,-25.0,,,
57,0.4042108280139609,36.34,34.9,0.1051075542748515,21.93,-25,-19,-25,-25,2016-08-14,35.64,34.25,33.6,33.9,16397964.0,2016-08-14,34.25,33.9,-27.0,,,62.89,,,17.03,,,-21.0,,,0.11228071195244481,,0.372274972047811,,-25.0,,-27.0,,17.03,300486,57,2.9498525073746285,312.69592476489026,,,,,,
0,0.7616870196474279,24.09,20.96,0.3028668684360846,7.07,-46,-26,-14,-46,2015-06-14,7.07,7.07,5.34,5.84,8200.0,2015-06-14,7.07,5.84,,,,,,,,,,,,,,,,,,,,,,300464,0,258.9041095890411,,,17.41,8.0,21.98,-11.0,18.0
46,0.5082755574828686,27.71,22.11,0.1708419697834961,17.41,8,0,8,8,2016-07-10,25.67,24.05,20.76,20.87,45444888.0,2016-07-10,24.05,20.87,-46.0,,,24.09,,,7.07,,,-26.0,,,0.3028668684360846,,0.7616870196474279,,-14.0,,-46.0,,7.07,300464,46,5.941542884523221,258.9041095890411,,17.9,-11.0,21.88,4.0,16.7
54,0.22852175528172114,21.98,20.7,0.06618776906067869,17.9,-11,-5,11,-11,2016-09-04,19.6,18.5,19.55,18.55,21567940.0,2016-09-04,18.5,18.55,8.0,-46.0,,27.71,24.09,,17.41,7.07,,0.0,-26.0,,0.1708419697834961,0.3028668684360846,0.5082755574828686,0.7616870196474279,8.0,-14.0,8.0,-46.0,24.05,300464,54,11.590296495956864,5.941542884523221,258.9041095890411,18.0,4.0,19.5,-15.0,
65,0.05150509616904908,21.88,20.6,0.02242978534316423,18.0,4,2,4,4,2016-11-27,21.88,20.0,20.94,20.6,22515830.0,2016-11-27,20.0,20.6,-11.0,8.0,-46.0,21.98,27.71,24.09,17.9,17.41,7.07,-5.0,0.0,-26.0,0.06618776906067869,0.1708419697834961,0.22852175528172114,0.5082755574828686,11.0,8.0,-11.0,8.0,18.5,300464,65,0.0,11.590296495956864,5.941542884523221,16.7,-15.0,,,
69,0.31482134958264774,19.5,18.6,0.1043167110323679,16.7,-15,-9,-9,-15,2016-12-25,18.68,18.1,18.45,18.12,6105758.0,2016-12-25,18.1,18.12,4.0,-11.0,8.0,21.88,21.98,27.71,18.0,17.9,17.41,2.0,-5.0,0.0,0.02242978534316423,0.06618776906067869,0.05150509616904908,0.22852175528172114,4.0,11.0,4.0,-11.0,20.0,300464,69,2.6490066225165476,0.0,11.590296495956864,,,,,
0,0.9578873129063314,10.78,9.93,0.3852546379613726,4.13,-53,-11,7,-53,2014-01-05,4.51,4.35,4.41,4.48,6658085.0,2014-01-05,4.35,4.48,,,,,,,,,,,,,,,,,,,,,,300053,0,121.65178571428568,,,11.13,15.0,22.19,-17.0,11.45
55,2.0319059024962938,33.11,28.47,0.6391000160235643,11.13,15,11,15,15,2015-03-22,12.1,11.13,10.54,10.89,38973242.0,2015-03-22,11.13,10.89,-53.0,,,10.78,,,4.13,,,-11.0,,,0.3852546379613726,,0.9578873129063314,,7.0,,-53.0,,4.35,300053,55,161.4325068870523,121.65178571428568,,7.98,-17.0,19.39,11.0,10.91
70,1.8903224386428112,22.19,17.18,0.5502461029667097,7.98,-17,-9,-5,-17,2015-07-19,15.99,13.16,13.44,13.08,48350367.0,2015-07-19,13.16,13.08,15.0,-53.0,,33.11,10.78,,11.13,4.13,,11.0,-11.0,,0.6391000160235643,0.3852546379613726,2.0319059024962938,0.9578873129063314,15.0,7.0,15.0,-53.0,11.13,300053,70,31.345565749235462,161.4325068870523,121.65178571428568,11.45,11.0,15.58,-11.0,14.5
87,0.7636602606929563,19.39,16.9,0.24722318021700498,11.45,11,5,9,11,2015-11-15,17.26,15.19,16.01,15.32,87477568.0,2015-11-15,15.19,15.32,-17.0,15.0,-53.0,22.19,33.11,10.78,7.98,11.13,4.13,-9.0,11.0,-11.0,0.5502461029667097,0.6391000160235643,1.8903224386428112,2.0319059024962938,-5.0,15.0,-17.0,15.0,13.16,300053,87,10.31331592689293,31.345565749235462,161.4325068870523,10.91,-11.0,19.2,13.0,14.2
98,0.49069277549429746,15.58,15.56,0.16514439728215954,10.91,-11,-5,-11,-11,2016-01-31,14.86,11.59,14.34,12.01,66716422.0,2016-01-31,11.59,12.01,11.0,-17.0,15.0,19.39,22.19,33.11,11.45,7.98,11.13,5.0,-9.0,11.0,0.24722318021700498,0.5502461029667097,0.7636602606929563,1.8903224386428112,9.0,-5.0,11.0,-17.0,15.19,300053,98,29.558701082431305,10.31331592689293,31.345565749235462,14.5,13.0,16.92,-13.0,11.82
109,0.6832798198200322,19.2,18.06,0.23192857271685943,14.5,13,5,11,13,2016-06-05,15.33,14.72,13.33,13.1,165706814.0,2016-06-05,14.72,13.1,-11.0,11.0,-17.0,15.58,19.39,22.19,10.91,11.45,7.98,-5.0,5.0,-9.0,0.16514439728215954,0.24722318021700498,0.49069277549429746,0.7636602606929563,-11.0,9.0,-11.0,11.0,11.59,300053,109,37.86259541984731,29.558701082431305,10.31331592689293,14.2,-13.0,16.08,-15.0,
122,0.29537762030183023,16.92,16.15,0.09744932621320747,14.2,-13,-3,11,-13,2016-09-04,16.35,15.16,15.95,15.25,33179787.0,2016-09-04,15.16,15.25,13.0,-11.0,11.0,19.2,15.58,19.39,14.5,10.91,11.45,5.0,-5.0,5.0,0.23192857271685943,0.16514439728215954,0.6832798198200322,0.49069277549429746,11.0,-11.0,13.0,-11.0,14.72,300053,122,5.901639344262288,37.86259541984731,29.558701082431305,11.82,-15.0,,,
135,0.3952325645848517,16.08,15.63,0.14138145692353327,11.82,-15,-7,-13,-15,2016-12-11,16.08,15.52,15.44,15.63,27154424.0,2016-12-11,15.52,15.63,-13.0,13.0,-11.0,16.92,19.2,15.58,14.2,14.5,10.91,-3.0,5.0,-5.0,0.09744932621320747,0.23192857271685943,0.29537762030183023,0.6832798198200322,11.0,11.0,-13.0,13.0,15.16,300053,135,0.0,5.901639344262288,37.86259541984731,,,,,
0,0.7366595866920926,14.34,13.16,0.19937346213707313,6.92,-48,-20,0,-48,2014-01-05,7.5,7.17,7.22,7.48,1764110.0,2014-01-05,7.17,7.48,,,,,,,,,,,,,,,,,,,,,,300271,0,75.93582887700533,,,13.81,13.0,23.43,-16.0,17.87
48,2.2889271523981507,36.85,31.64,0.812614620538707,13.81,13,9,13,13,2015-02-22,15.43,14.42,13.82,14.49,7651992.0,2015-02-22,14.42,14.49,-48.0,,,14.34,,,6.92,,,-20.0,,,0.19937346213707313,,0.7366595866920926,,0.0,,-48.0,,7.17,300271,48,118.3574879227053,75.93582887700533,,12.22,-16.0,28.48,12.0,16.51
61,1.7427558071542046,23.43,22.11,0.5375342812771244,12.22,-16,-8,2,-16,2015-07-19,20.25,18.42,16.12,16.12,34632038.0,2015-07-19,18.42,16.12,13.0,-48.0,,36.85,14.34,,13.81,6.92,,9.0,-20.0,,0.812614620538707,0.19937346213707313,2.2889271523981507,0.7366595866920926,13.0,0.0,13.0,-48.0,14.42,300271,61,37.158808933002476,118.3574879227053,75.93582887700533,17.87,12.0,24.56,-24.0,17.7
77,0.48357772094995455,28.48,24.82,0.142126480783503,17.87,12,8,12,12,2015-11-08,22.07,20.61,18.73,19.15,25396776.0,2015-11-08,20.61,19.15,-16.0,13.0,-48.0,23.43,36.85,14.34,12.22,13.81,6.92,-8.0,9.0,-20.0,0.5375342812771244,0.812614620538707,1.7427558071542046,2.2889271523981507,2.0,13.0,-16.0,13.0,18.42,300271,77,29.60835509138382,37.158808933002476,118.3574879227053,16.51,-24.0,22.24,19.0,17.01
89,0.5026859633933172,24.56,21.38,0.15839242875237852,16.51,-24,-8,-10,-24,2016-01-31,19.77,17.77,19.55,17.57,26862326.0,2016-01-31,17.77,17.57,12.0,-16.0,13.0,28.48,23.43,36.85,17.87,12.22,13.81,8.0,-8.0,9.0,0.142126480783503,0.5375342812771244,0.48357772094995455,1.7427558071542046,12.0,2.0,12.0,-16.0,20.61,300271,89,21.684689812179837,29.60835509138382,37.158808933002476,17.7,19.0,19.17,-3.0,
