,0
127,"SZ300495,SW:141,up[6-2]_Wupoutout,SD:411,do[7-2]_Ddooutin"
128,"SZ300265,SW:140,up[7-3]_Wupoutout,SD:411,do[11-4]_Ddooutin"
129,"SZ300444,SW:140,do[4-7]_Wdoinout,SD:240,do[6-5]_Ddooutout"
130,"SZ300302,SW:140,up[8-2]_Wupoutout,SD:411,up[2-9]_Dupoutout"
131,"SZ300523,SW:111,do[1-2]_Wdoinin,SD:230,do[6-6]_Ddooutout"
132,"SZ300056,SW:140,up[4-1]_Wupoutout,SD:141,do[8-2]_Ddooutout"
133,"SZ300129,SW:411,up[11-2]_Wupoutin,SD:411,up[3-1]_Dupinin"
134,"SZ300057,SW:140,do[1-4]_Wdooutout,SD:141,up[1-6]_Dupoutout"
135,"SZ300074,SW:411,up[3-2]_Wupinin,SD:321,do[4-3]_Ddooutout"
136,"SZ300318,SW:140,up[8-4]_Wupoutout,SD:411,up[3-3]_Dupoutout"
137,"SZ300360,SW:140,up[3-1]_Wupoutout,SD:141,do[8-3]_Ddooutout"
138,"SZ300401,SW:321,up[4-2]_Wupoutout,SD:321,do[10-1]_Ddooutout"
139,"SZ300378,SW:411,up[9-5]_Wupinin,SD:411,up[6-1]_Dupinin"
140,"SZ300410,SW:240,do[2-5]_Wdooutout,SD:240,up[10-1]_Dupoutout"
141,"SZ300476,SW:230,do[4-4]_Wdooutout,SD:240,do[3-1]_Ddooutout"
142,"SZ300289,SW:240,up[3-3]_Wupoutout,SD:411,up[3-8]_Dupinin"
143,"SZ300485,SW:411,up[4-2]_Wupinin,SD:411,up[1-3]_Dupoutout"
144,"SZ300043,SW:140,up[6-3]_Wupoutout,SD:411,up[2-2]_Dupoutout"
145,"SZ300268,SW:230,up[8-3]_Wupoutout,SD:411,do[6-7]_Ddooutin"
146,"SZ300146,SW:421,up[3-1]_Wupoutout,SD:321,up[2-3]_Dupoutout"
147,"SZ300133,SW:141,up[4-4]_Wupoutout,SD:411,up[3-3]_Dupinin"
148,"SZ300542,SW:111,up[5-5]_Wupinin,SD:411,up[3-2]_Dupinin"
149,"SZ300540,SW:111,do[1-1]_Wdoinin,SD:411,up[1-3]_Dupinin"
150,"SZ300162,SW:140,up[7-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
151,"SZ300088,SW:230,do[3-6]_Wdooutout,SD:241,do[12-4]_Ddooutout"
152,"SZ300124,SW:230,up[7-2]_Wupoutout,SD:411,do[5-3]_Ddooutin"
153,"SZ300241,SW:421,up[4-5]_Wupinout,SD:320,up[3-1]_Dupoutout"
154,"SZ300255,SW:240,up[8-3]_Wupoutout,SD:240,up[3-3]_Dupoutout"
155,"SZ300034,SW:240,do[1-3]_Wdooutout,SD:140,up[3-1]_Dupoutout"
156,"SZ300020,SW:411,do[2-3]_Wdoinin,SD:240,up[3-1]_Dupoutout"
157,"SZ300353,SW:410,do[2-5]_Wdoinin,SD:241,do[7-2]_Ddooutout"
158,"SZ300519,SW:140,up[8-2]_Wupoutout,SD:411,up[1-3]_Dupoutout"
159,"SZ300277,SW:411,do[9-9]_Wdooutin,SD:411,up[1-3]_Dupoutout"
160,"SZ300031,SW:140,do[8-8]_Wdooutout,SD:241,up[3-1]_Dupoutout"
161,"SZ300230,SW:240,do[3-1]_Wdooutout,SD:411,do[4-4]_Ddooutin"
162,"SZ300280,SW:321,up[2-4]_Wupoutout,SD:321,up[3-2]_Dupoutout"
163,"SZ300036,SW:140,up[11-3]_Wupoutout,SD:411,do[1-2]_Ddoinin"
164,"SZ300228,SW:140,up[4-2]_Wupoutout,SD:241,up[3-7]_Dupoutout"
165,"SZ300026,SW:411,do[4-1]_Wdoinin,SD:420,up[8-4]_Dupoutout"
166,"SZ300340,SW:230,do[1-6]_Wdooutout,SD:241,do[6-3]_Ddooutout"
167,"SZ300142,SW:321,do[4-5]_Wdooutout,SD:230,do[5-8]_Ddooutout"
168,"SZ300339,SW:141,up[11-3]_Wupoutout,SD:411,do[6-4]_Ddooutin"
169,"SZ300145,SW:230,do[5-6]_Wdooutout,SD:240,do[4-5]_Ddooutout"
170,"SZ300159,SW:140,do[3-1]_Wdooutout,SD:140,do[7-6]_Ddooutout"
171,"SZ300269,SW:140,do[1-8]_Wdoinout,SD:240,up[1-2]_Dupoutout"
172,"SZ300199,SW:411,up[8-6]_Wupinin,SD:421,up[1-3]_Dupinout"
173,"SZ300195,SW:411,up[4-2]_Wupinin,SD:411,do[1-3]_Ddoinin"
174,"SZ300334,SW:240,up[7-3]_Wupoutout,SD:411,do[8-1]_Ddooutin"
175,"SZ300359,SW:411,do[3-1]_Wdoinin,SD:411,do[4-5]_Ddoinin"
176,"SZ300536,SW:111,up[7-2]_Wupinin,SD:411,do[3-1]_Ddooutin"
177,"SZ300403,SW:241,up[8-5]_Wupoutout,SD:411,do[9-1]_Ddooutin"
178,"SZ300295,SW:140,up[5-3]_Wupinout,SD:141,do[8-7]_Ddooutout"
179,"SZ300428,SW:240,up[8-5]_Wupoutout,SD:411,up[1-3]_Dupinin"
180,"SZ300246,SW:140,do[2-9]_Wdoinout,SD:241,do[2-1]_Ddooutout"
181,"SZ300003,SW:421,up[3-2]_Wupoutout,SD:321,do[12-4]_Ddooutout"
182,"SZ300347,SW:421,up[4-1]_Wupoutout,SD:321,do[6-3]_Ddooutout"
183,"SZ300414,SW:140,do[2-1]_Wdooutout,SD:411,do[1-7]_Ddoinin"
184,"SZ300023,SW:140,do[1-2]_Wdooutout,SD:411,up[3-2]_Dupoutout"
185,"SZ300379,SW:411,do[1-2]_Wdoinin,SD:140,do[4-5]_Ddoinout"
186,"SZ300027,SW:411,up[7-5]_Wupinin,SD:411,do[3-1]_Ddoinin"
187,"SZ300030,SW:140,up[5-4]_Wupoutout,SD:411,up[1-3]_Dupinin"
188,"SZ300099,SW:240,up[5-4]_Wupoutout,SD:411,up[3-9]_Dupoutout"
189,"SZ300048,SW:140,up[6-3]_Wupoutout,SD:411,do[1-1]_Ddoinin"
190,"SZ300341,SW:140,up[9-3]_Wupoutout,SD:411,up[2-3]_Dupinin"
191,"SZ300224,SW:140,up[8-5]_Wupoutout,SD:411,up[2-1]_Dupinin"
192,"SZ300345,SW:411,do[4-2]_Wdooutin,SD:240,do[1-6]_Ddooutout"
193,"SZ300192,SW:230,do[5-1]_Wdooutout,SD:140,do[8-5]_Ddooutout"
194,"SZ300382,SW:141,up[2-1]_Wupoutout,SD:411,up[4-6]_Dupoutin"
195,"SZ300168,SW:411,up[8-6]_Wupinout,SD:411,do[5-4]_Ddoinin"
196,"SZ300534,SW:140,up[5-3]_Wupoutout,SD:141,do[7-2]_Ddooutout"
197,"SZ300086,SW:140,do[1-3]_Wdoinout,SD:240,do[3-8]_Ddooutout"
198,"SZ300314,SW:140,up[9-4]_Wupoutout,SD:411,up[1-3]_Dupinin"
199,"SZ300305,SW:140,up[10-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
200,"SZ300426,SW:140,up[10-1]_Wupoutout,SD:411,do[4-4]_Ddooutout"
201,"SZ300331,SW:140,do[3-2]_Wdooutout,SD:241,do[5-2]_Ddooutout"
202,"SZ300493,SW:411,up[3-3]_Wupinin,SD:411,up[1-1]_Dupinin"
203,"SZ300324,SW:141,up[5-5]_Wupoutout,SD:411,up[4-8]_Dupoutin"
204,"SZ300309,SW:230,up[9-2]_Wupoutout,SD:141,do[1-2]_Ddoinout"
205,"SZ300395,SW:420,up[5-1]_Wupoutout,SD:241,up[2-5]_Dupoutout"
206,"SZ300122,SW:321,do[3-1]_Wdooutout,SD:230,up[5-2]_Dupoutout"
207,"SZ300243,SW:411,do[1-1]_Wdoinin,SD:230,do[2-2]_Ddooutout"
208,"SZ300328,SW:140,do[1-6]_Wdoinout,SD:240,up[1-1]_Dupoutout"
209,"SZ300462,SW:230,do[2-6]_Wdooutout,SD:240,do[3-4]_Ddooutout"
210,"SZ300015,SW:421,up[5-3]_Wupoutout,SD:321,do[6-5]_Ddooutout"
211,"SZ300337,SW:240,up[1-5]_Wupoutout,SD:411,do[3-1]_Ddoinin"
212,"SZ300551,SW:110,do[2-1]_Wdoinin,SD:411,do[1-2]_Ddoinin"
213,"SZ300451,SW:140,up[10-3]_Wupoutout,SD:411,do[5-3]_Ddooutin"
214,"SZ300194,SW:240,up[4-4]_Wupoutout,SD:411,up[3-7]_Dupinin"
215,"SZ300496,SW:140,up[3-1]_Wupinout,SD:240,do[8-2]_Ddooutout"
216,"SZ300157,SW:240,up[8-2]_Wupoutout,SD:411,do[9-1]_Ddooutin"
217,"SZ300307,SW:140,up[1-3]_Wupoutout,SD:411,up[2-3]_Dupinin"
218,"SZ300374,SW:240,do[3-1]_Wdooutout,SD:411,do[1-2]_Ddoinin"
219,"SZ300092,SW:240,up[9-5]_Wupoutout,SD:411,up[2-3]_Dupinin"
220,"SZ300081,SW:140,do[1-11]_Wdoinout,SD:241,up[3-3]_Dupoutout"
221,"SZ300459,SW:230,up[8-4]_Wupoutout,SD:140,do[2-6]_Ddoinout"
222,"SZ300377,SW:141,up[11-5]_Wupoutout,SD:411,up[3-1]_Dupinin"
223,"SZ300408,SW:230,up[7-2]_Wupoutout,SD:411,up[3-12]_Dupoutout"
224,"SZ300446,SW:140,do[2-1]_Wdooutout,SD:411,do[2-1]_Ddoinin"
225,"SZ300155,SW:140,up[2-2]_Wupoutout,SD:411,up[1-3]_Dupoutin"
226,"SZ300051,SW:411,up[8-5]_Wupoutout,SD:411,up[5-1]_Dupinin"
227,"SZ300424,SW:411,up[7-3]_Wupoutout,SD:411,do[3-1]_Ddoinin"
228,"SZ300548,SW:111,do[2-5]_Wdoinin,SD:241,do[1-2]_Ddooutout"
229,"SZ300500,SW:141,up[7-3]_Wupoutout,SD:411,up[3-4]_Dupoutout"
230,"SZ300019,SW:411,up[8-3]_Wupoutout,SD:411,do[3-6]_Ddooutin"
231,"SZ300497,SW:140,up[7-3]_Wupoutout,SD:411,up[1-3]_Dupoutout"
232,"SZ300421,SW:140,up[9-2]_Wupoutout,SD:240,up[2-4]_Dupoutout"
233,"SZ300267,SW:140,up[10-3]_Wupoutout,SD:241,do[14-2]_Ddooutout"
234,"SZ300310,SW:140,up[5-5]_Wupoutout,SD:411,do[6-2]_Ddoinin"
235,"SZ300059,SW:411,do[6-1]_Wdoinin,SD:230,up[10-1]_Dupoutout"
236,"SZ300325,SW:411,do[6-2]_Wdoinin,SD:230,do[4-9]_Ddooutout"
237,"SZ300016,SW:411,up[10-2]_Wupinin,SD:411,up[2-3]_Dupoutin"
238,"SZ300171,SW:141,up[9-3]_Wupoutout,SD:411,do[5-3]_Ddooutin"
239,"SZ300123,SW:140,do[1-1]_Wdooutout,SD:140,do[10-5]_Ddooutout"
240,"SZ300394,SW:140,do[1-4]_Wdoinout,SD:241,do[5-3]_Ddooutout"
241,"SZ300483,SW:411,do[7-3]_Wdooutin,SD:230,up[4-2]_Dupoutout"
242,"SZ300266,SW:230,up[6-5]_Wupoutout,SD:411,do[1-1]_Ddoinin"
243,"SZ300371,SW:140,do[3-1]_Wdooutout,SD:411,up[1-3]_Dupoutin"
244,"SZ300417,SW:411,do[1-1]_Wdoinin,SD:241,up[3-3]_Dupoutout"
245,"SZ300348,SW:140,up[10-3]_Wupoutout,SD:411,up[2-3]_Dupoutout"
246,"SZ300321,SW:411,do[2-5]_Wdoinin,SD:240,up[3-2]_Dupoutout"
247,"SZ300290,SW:141,up[7-3]_Wupoutout,SD:411,do[5-4]_Ddooutin"
248,"SZ300516,SW:110,do[2-1]_Wdoinin,SD:241,up[1-1]_Dupoutout"
249,"SZ300327,SW:230,do[1-6]_Wdoinout,SD:241,do[6-3]_Ddooutout"
250,"SZ300406,SW:411,do[4-6]_Wdoinin,SD:241,up[2-1]_Dupoutout"
251,"SZ300082,SW:140,up[8-5]_Wupoutout,SD:411,do[1-2]_Ddoinin"
252,"SZ300323,SW:230,up[7-1]_Wupoutout,SD:241,do[8-5]_Ddooutout"
253,"SZ300517,SW:111,do[2-1]_Wdoinin,SD:141,do[3-5]_Ddooutout"
254,"SZ300372,SW:140,up[7-1]_Wupoutout,SD:240,up[3-4]_Dupoutout"
255,"SZ300240,SW:411,do[3-1]_Wdoinin,SD:321,do[2-6]_Ddooutout"
256,"SZ300299,SW:140,up[7-3]_Wupoutout,SD:411,up[1-3]_Dupinin"
257,"SZ300046,SW:411,up[3-3]_Wupinin,SD:321,do[3-2]_Ddooutout"
258,"SZ300356,SW:140,up[2-3]_Wupoutout,SD:411,do[11-2]_Ddooutin"
259,"SZ300281,SW:240,do[9-11]_Wdooutout,SD:141,up[2-2]_Dupoutout"
260,"SZ300511,SW:111,up[8-2]_Wupinin,SD:411,up[3-2]_Dupoutout"
261,"SZ300473,SW:140,do[1-1]_Wdooutout,SD:241,do[8-1]_Ddooutout"
262,"SZ300249,SW:240,do[4-12]_Wdooutout,SD:140,up[4-1]_Dupoutout"
263,"SZ300298,SW:230,do[2-1]_Wdooutout,SD:241,up[5-2]_Dupoutout"
264,"SZ300342,SW:411,up[6-3]_Wupinin,SD:421,do[2-1]_Ddooutout"
265,"SZ300178,SW:141,up[2-2]_Wupoutout,SD:411,up[3-2]_Dupinin"
266,"SZ300073,SW:230,up[10-2]_Wupoutout,SD:411,up[1-2]_Dupoutout"
267,"SZ300257,SW:240,do[2-1]_Wdooutout,SD:411,do[3-3]_Ddooutin"
268,"SZ300001,SW:140,up[8-3]_Wupoutout,SD:411,do[5-4]_Ddooutout"
269,"SZ300010,SW:410,do[1-1]_Wdoinin,SD:240,do[5-5]_Ddooutout"
270,"SZ300515,SW:411,do[3-2]_Wdoinin,SD:141,up[6-8]_Dupoutout"
271,"SZ300203,SW:321,up[6-3]_Wupoutout,SD:411,up[5-1]_Dupinin"
272,"SZ300173,SW:140,do[12-8]_Wdooutout,SD:241,up[3-1]_Dupoutout"
273,"SZ300006,SW:411,up[6-4]_Wupinin,SD:411,do[4-5]_Ddoinin"
274,"SZ300238,SW:411,up[8-5]_Wupinin,SD:411,up[3-3]_Dupinin"
275,"SZ300176,SW:321,up[3-2]_Wupoutout,SD:321,do[4-4]_Ddooutout"
276,"SZ300103,SW:140,do[1-1]_Wdooutout,SD:240,do[4-3]_Ddooutout"
277,"SZ300492,SW:130,up[9-3]_Wupoutout,SD:411,up[3-1]_Dupinin"
278,"SZ300032,SW:140,up[12-4]_Wupoutout,SD:411,up[6-3]_Dupinin"
279,"SZ300196,SW:240,do[1-1]_Wdooutout,SD:140,do[10-5]_Ddooutout"
280,"SZ300009,SW:421,up[3-2]_Wupoutout,SD:321,do[9-2]_Ddooutout"
281,"SZ300158,SW:140,up[5-3]_Wupoutout,SD:411,up[2-3]_Dupoutin"
282,"SZ300456,SW:411,up[7-2]_Wupinin,SD:321,do[4-4]_Ddooutout"
283,"SZ300499,SW:411,up[9-3]_Wupinin,SD:411,up[2-2]_Dupoutin"
284,"SZ300154,SW:140,do[3-2]_Wdooutout,SD:140,up[8-3]_Dupoutout"
285,"SZ300458,SW:411,up[7-4]_Wupinin,SD:421,do[6-3]_Ddooutout"
286,"SZ300211,SW:140,up[8-2]_Wupoutout,SD:411,up[1-3]_Dupinin"
287,"SZ300402,SW:240,up[3-3]_Wupoutout,SD:411,up[4-2]_Dupinin"
288,"SZ300330,SW:140,up[8-2]_Wupoutout,SD:411,do[8-1]_Ddooutin"
289,"SZ300188,SW:411,up[2-3]_Wupinin,SD:321,do[2-2]_Ddooutout"
290,"SZ300429,SW:411,up[4-2]_Wupinin,SD:411,do[8-1]_Ddooutin"
291,"SZ300460,SW:140,up[6-3]_Wupoutout,SD:141,do[4-5]_Ddooutout"
292,"SZ300113,SW:411,do[5-1]_Wdooutin,SD:420,do[3-5]_Ddoinout"
293,"SZ300502,SW:421,up[4-1]_Wupinout,SD:231,do[9-2]_Ddooutout"
294,"SZ300438,SW:140,up[4-2]_Wupinout,SD:411,do[7-1]_Ddooutin"
295,"SZ300530,SW:110,do[1-1]_Wdoinin,SD:241,up[2-3]_Dupoutout"
296,"SZ300226,SW:411,up[9-4]_Wupoutin,SD:411,do[4-4]_Ddoinin"
297,"SZ300430,SW:140,up[5-2]_Wupoutout,SD:411,do[8-4]_Ddooutin"
298,"SZ300126,SW:141,up[9-3]_Wupoutout,SD:411,up[3-8]_Dupoutout"
299,"SZ300546,SW:140,up[4-2]_Wupoutout,SD:141,do[1-2]_Ddooutout"
300,"SZ300177,SW:411,up[4-5]_Wupoutin,SD:141,do[7-1]_Ddooutout"
301,"SZ300349,SW:421,up[4-2]_Wupoutout,SD:421,do[6-2]_Ddooutout"
302,"SZ300038,SW:321,up[9-4]_Wupoutout,SD:421,do[2-2]_Ddooutout"
303,"SZ300175,SW:141,up[5-3]_Wupoutout,SD:411,up[1-1]_Dupinin"
304,"SZ300442,SW:140,up[7-3]_Wupinout,SD:411,up[2-3]_Dupoutin"
305,"SZ300105,SW:140,up[11-3]_Wupoutout,SD:411,up[4-8]_Dupoutout"
306,"SZ300049,SW:140,do[9-8]_Wdooutout,SD:240,do[3-1]_Ddooutout"
307,"SZ300106,SW:140,up[10-2]_Wupoutout,SD:411,up[1-4]_Dupoutout"
308,"SZ300064,SW:421,up[9-5]_Wupoutout,SD:321,do[3-2]_Ddooutout"
309,"SZ300364,SW:140,do[3-1]_Wdooutout,SD:411,do[1-1]_Ddoinin"
310,"SZ300412,SW:140,do[3-1]_Wdooutout,SD:411,up[4-8]_Dupoutout"
311,"SZ300050,SW:140,up[1-3]_Wupoutout,SD:411,do[7-2]_Ddooutin"
312,"SZ300205,SW:140,up[7-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
313,"SZ300477,SW:230,up[5-2]_Wupoutout,SD:241,do[4-4]_Ddooutout"
314,"SZ300436,SW:140,up[7-2]_Wupoutout,SD:241,up[3-3]_Dupoutout"
315,"SZ300160,SW:141,up[5-3]_Wupoutout,SD:411,do[13-3]_Ddooutin"
316,"SZ300311,SW:140,do[2-2]_Wdooutout,SD:141,do[3-5]_Ddooutout"
317,"SZ300109,SW:241,up[7-11]_Wupoutout,SD:411,do[3-3]_Ddoinin"
318,"SZ300484,SW:140,up[9-2]_Wupoutout,SD:141,up[3-3]_Dupoutout"
319,"SZ300365,SW:140,up[11-3]_Wupoutout,SD:411,do[1-2]_Ddoinin"
320,"SZ300304,SW:140,up[8-4]_Wupoutout,SD:411,up[3-2]_Dupoutin"
321,"SZ300204,SW:140,do[1-1]_Wdooutout,SD:411,up[4-1]_Dupoutin"
322,"SZ300012,SW:411,do[3-5]_Wdoinin,SD:241,do[8-1]_Ddooutout"
323,"SZ300383,SW:410,do[1-3]_Wdoinin,SD:230,up[6-1]_Dupoutout"
324,"SZ300491,SW:140,up[9-3]_Wupoutout,SD:411,do[2-1]_Ddoinin"
325,"SZ300457,SW:230,up[3-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
326,"SZ300385,SW:140,do[1-1]_Wdooutout,SD:241,up[4-8]_Dupoutout"
327,"SZ300101,SW:411,do[5-1]_Wdoinin,SD:230,do[4-4]_Ddooutout"
328,"SZ300029,SW:140,up[3-2]_Wupoutout,SD:411,up[2-9]_Dupoutout"
329,"SZ399005,SW:420,do[3-8]_Wdooutout,SD:241,do[8-3]_Ddooutout"
330,"SZ300550,SW:110,up[6-4]_Wupinin,SD:411,do[6-2]_Ddooutin"
331,"SZ300363,SW:411,do[3-2]_Wdoinin,SD:140,up[1-3]_Dupoutout"
332,"SZ300415,SW:320,do[5-6]_Wdooutout,SD:231,up[3-1]_Dupoutout"
333,"SZ300093,SW:140,up[9-4]_Wupoutout,SD:411,up[4-7]_Dupoutout"
334,"SZ300470,SW:411,up[11-1]_Wupinin,SD:241,up[2-3]_Dupoutout"
335,"SZ300533,SW:140,do[2-1]_Wdooutout,SD:411,up[3-3]_Dupoutout"
336,"SZ300167,SW:140,do[8-6]_Wdoinout,SD:240,do[11-16]_Ddooutout"
337,"SZ300434,SW:140,do[2-1]_Wdoinout,SD:141,do[5-3]_Ddooutout"
338,"SZ300152,SW:240,do[3-3]_Wdooutout,SD:140,up[3-6]_Dupoutout"
339,"SZ300184,SW:140,up[10-3]_Wupoutout,SD:411,do[1-2]_Ddoinin"
340,"SZ300079,SW:140,up[8-4]_Wupoutout,SD:411,do[2-6]_Ddoinin"
341,"SZ300089,SW:240,up[2-5]_Wupoutout,SD:411,up[1-9]_Dupinin"
342,"SZ300367,SW:241,up[7-6]_Wupoutout,SD:411,up[7-8]_Dupoutout"
343,"SZ300262,SW:140,up[5-4]_Wupoutout,SD:411,do[7-2]_Ddooutin"
344,"SZ300386,SW:411,up[9-4]_Wupoutout,SD:411,up[1-1]_Dupinin"
345,"SZ300080,SW:140,do[4-1]_Wdooutout,SD:411,up[3-3]_Dupinin"
346,"SZ300033,SW:140,up[8-2]_Wupoutout,SD:411,up[4-1]_Dupinin"
347,"SZ300233,SW:411,up[4-4]_Wupoutout,SD:411,do[3-5]_Ddoinin"
348,"SZ300507,SW:140,do[4-1]_Wdooutout,SD:411,up[1-3]_Dupoutout"
349,"SZ300320,SW:230,up[9-1]_Wupoutout,SD:231,up[1-7]_Dupoutout"
350,"SZ300083,SW:230,do[2-1]_Wdooutout,SD:411,up[6-1]_Dupoutin"
351,"SZ300494,SW:411,up[7-5]_Wupoutout,SD:411,do[3-3]_Ddoinin"
352,"SZ300437,SW:140,up[7-2]_Wupoutout,SD:411,do[2-1]_Ddoinin"
353,"SZ300396,SW:421,do[4-6]_Wdoinout,SD:231,do[10-3]_Ddooutout"
354,"SZ300140,SW:410,do[3-7]_Wdoinin,SD:230,up[3-2]_Dupoutout"
355,"SZ300045,SW:411,do[5-1]_Wdoinin,SD:230,do[5-3]_Ddooutout"
356,"SZ300549,SW:140,do[2-1]_Wdooutout,SD:241,up[3-3]_Dupoutout"
357,"SZ300108,SW:421,up[9-4]_Wupoutout,SD:421,up[3-1]_Dupoutout"
358,"SZ300520,SW:111,do[1-5]_Wdoinin,SD:240,do[7-5]_Ddooutout"
359,"SZ300489,SW:410,do[2-1]_Wdoinin,SD:141,up[3-3]_Dupoutout"
360,"SZ300284,SW:240,do[1-1]_Wdooutout,SD:411,up[3-1]_Dupoutin"
361,"SZ300423,SW:240,do[2-1]_Wdooutout,SD:411,do[5-4]_Ddooutin"
362,"SZ300017,SW:411,up[7-5]_Wupoutout,SD:410,do[5-7]_Ddoinin"
363,"SZ300384,SW:140,do[2-2]_Wdooutout,SD:411,up[1-3]_Dupoutout"
364,"SZ300090,SW:230,do[1-4]_Wdooutout,SD:240,do[3-2]_Ddooutout"
365,"SZ300207,SW:140,do[3-4]_Wdooutout,SD:140,up[2-2]_Dupoutout"
366,"SZ300044,SW:230,up[11-3]_Wupoutout,SD:411,do[9-2]_Ddooutin"
367,"SZ300390,SW:140,up[9-2]_Wupoutout,SD:411,up[1-3]_Dupoutout"
368,"SZ300381,SW:140,up[7-4]_Wupoutout,SD:411,do[3-6]_Ddoinin"
369,"SZ300343,SW:240,do[2-1]_Wdooutout,SD:411,do[1-2]_Ddoinin"
370,"SZ300291,SW:140,up[13-3]_Wupoutout,SD:411,do[1-2]_Ddoinin"
371,"SZ300300,SW:411,up[6-6]_Wupoutout,SD:411,do[7-7]_Ddoinin"
372,"SZ300156,SW:230,do[3-2]_Wdooutout,SD:240,do[7-15]_Ddooutout"
373,"SZ300389,SW:411,up[7-2]_Wupinin,SD:411,do[7-2]_Ddooutin"
374,"SZ300439,SW:411,up[5-2]_Wupinin,SD:241,do[1-2]_Ddooutout"
375,"SZ300002,SW:140,up[2-3]_Wupoutout,SD:411,up[1-3]_Dupinin"
376,"SZ300286,SW:140,up[10-2]_Wupoutout,SD:141,up[1-3]_Dupoutout"
377,"SZ300315,SW:140,do[2-1]_Wdooutout,SD:411,do[10-6]_Ddooutin"
378,"SZ300301,SW:140,up[1-1]_Wupoutout,SD:140,up[5-1]_Dupoutout"
379,"SZ300253,SW:411,up[9-4]_Wupinin,SD:411,do[7-2]_Ddooutin"
380,"SZ300455,SW:411,up[5-1]_Wupinin,SD:411,up[3-4]_Dupoutout"
381,"SZ300039,SW:140,do[1-1]_Wdooutout,SD:141,up[4-3]_Dupoutout"
382,"SZ300022,SW:240,up[4-4]_Wupoutout,SD:411,do[6-2]_Ddoinin"
383,"SZ300398,SW:230,up[7-1]_Wupoutout,SD:241,up[3-6]_Dupoutout"
384,"SZ300227,SW:230,up[4-2]_Wupoutout,SD:411,do[3-1]_Ddooutin"
385,"SZ300028,SW:410,do[3-3]_Wdoinin,SD:411,do[7-1]_Ddooutin"
386,"SZ300008,SW:140,do[3-1]_Wdooutout,SD:241,do[2-1]_Ddooutout"
387,"SZ300231,SW:411,up[11-3]_Wupoutout,SD:411,do[6-3]_Ddooutin"
388,"SZ300052,SW:411,up[9-5]_Wupoutout,SD:411,do[12-7]_Ddooutin"
389,"SZ300259,SW:140,up[3-3]_Wupoutout,SD:411,do[1-2]_Ddoinin"
390,"SZ300272,SW:141,up[4-3]_Wupoutout,SD:411,up[3-1]_Dupinin"
391,"SZ300529,SW:111,up[7-1]_Wupinin,SD:411,do[10-2]_Ddooutin"
392,"SZ300018,SW:140,up[1-3]_Wupoutout,SD:411,up[1-5]_Dupoutout"
393,"SZ300005,SW:140,up[9-3]_Wupoutout,SD:411,up[1-1]_Dupinin"
394,"SZ300354,SW:411,do[3-1]_Wdoinin,SD:411,up[3-3]_Dupoutin"
395,"SZ300447,SW:140,do[2-1]_Wdooutout,SD:240,do[3-6]_Ddooutout"
396,"SZ300287,SW:140,up[8-5]_Wupoutout,SD:411,do[5-4]_Ddooutin"
397,"SZ300263,SW:230,do[3-3]_Wdooutout,SD:140,do[3-4]_Ddooutout"
398,"SZ300191,SW:140,up[8-2]_Wupoutout,SD:411,up[2-1]_Dupoutin"
399,"SZ300503,SW:140,do[4-2]_Wdooutout,SD:411,do[7-4]_Ddooutin"
400,"SZ300490,SW:140,do[3-1]_Wdooutout,SD:411,do[4-4]_Ddooutout"
401,"SZ300258,SW:230,do[4-7]_Wdooutout,SD:141,up[2-2]_Dupoutout"
402,"SZ300512,SW:111,up[4-2]_Wupinin,SD:241,up[3-8]_Dupoutout"
403,"SZ300144,SW:140,do[6-5]_Wdoinout,SD:241,do[5-4]_Ddooutout"
404,"SZ300068,SW:140,up[3-2]_Wupoutout,SD:411,up[1-1]_Dupoutin"
405,"SZ300508,SW:410,do[2-8]_Wdoinin,SD:241,up[3-9]_Dupoutout"
406,"SZ300513,SW:111,up[7-3]_Wupinin,SD:411,do[4-5]_Ddoinin"
407,"SZ300143,SW:230,do[6-10]_Wdooutout,SD:240,up[1-2]_Dupoutout"
408,"SZ300532,SW:111,up[5-3]_Wupinin,SD:411,do[1-2]_Ddoinin"
409,"SZ300200,SW:140,up[6-4]_Wupoutout,SD:411,up[1-3]_Dupoutout"
410,"SZ300527,SW:111,do[11-6]_Wdoinin,SD:231,do[11-3]_Ddooutout"
411,"SZ300329,SW:140,up[9-3]_Wupinout,SD:411,do[1-2]_Ddoinin"
412,"SZ300319,SW:140,do[9-10]_Wdooutout,SD:411,do[5-4]_Ddooutin"
413,"SZ300235,SW:140,do[1-5]_Wdoinout,SD:140,up[1-1]_Dupoutout"
414,"SZ300117,SW:240,do[1-5]_Wdooutout,SD:140,do[10-4]_Ddooutout"
415,"SZ300085,SW:411,up[3-6]_Wupoutout,SD:411,do[4-2]_Ddoinin"
416,"SZ300388,SW:411,up[3-5]_Wupinin,SD:321,do[3-2]_Ddooutout"
417,"SZ300232,SW:241,up[6-4]_Wupoutout,SD:411,up[4-3]_Dupinin"
418,"SZ300448,SW:140,up[9-3]_Wupoutout,SD:411,up[2-8]_Dupoutout"
419,"SZ300236,SW:421,up[4-1]_Wupoutout,SD:231,do[7-3]_Ddooutout"
